"adshex","reg","name","name2","type","squawk","latitude","longitude","altitude","heading","timestamp","loc_timestamp","loc_date"
"AA2183","N752AM","US DEPARTMENT OF HOMELAND SECURITY","Department of Homeland Security","AS50","4401",41.504206,-81.707302,4600,32.7,"2016-07-18 17:01:24","2016-07-18 13:01:24","2016-07-18"
"AA2183","N752AM","US DEPARTMENT OF HOMELAND SECURITY","Department of Homeland Security","AS50","4401",41.503601,-81.684627,4675,86.9,"2016-07-18 17:02:18","2016-07-18 13:02:18","2016-07-18"
"AA2183","N752AM","US DEPARTMENT OF HOMELAND SECURITY","Department of Homeland Security","AS50","4401",41.484422,-81.67428,4725,187.1,"2016-07-18 17:03:19","2016-07-18 13:03:19","2016-07-18"
"AA2183","N752AM","US DEPARTMENT OF HOMELAND SECURITY","Department of Homeland Security","AS50","4401",41.481396,-81.708708,4200,272.1,"2016-07-18 17:04:22","2016-07-18 13:04:22","2016-07-18"
"AA2183","N752AM","US DEPARTMENT OF HOMELAND SECURITY","Department of Homeland Security","AS50","4401",41.502903,-81.717714,4800,348.9,"2016-07-18 17:05:18","2016-07-18 13:05:18","2016-07-18"
"AA2183","N752AM","US DEPARTMENT OF HOMELAND SECURITY","Department of Homeland Security","AS50","4401",41.506115,-81.714009,4300,51.3,"2016-07-18 17:05:52","2016-07-18 13:05:52","2016-07-18"
"AA2183","N752AM","US DEPARTMENT OF HOMELAND SECURITY","Department of Homeland Security","AS50","4401",41.511422,-81.65071,4300,151.4,"2016-07-18 17:06:38","2016-07-18 13:06:38","2016-07-18"
"AA2183","N752AM","US DEPARTMENT OF HOMELAND SECURITY","Department of Homeland Security","AS50","4401",41.481209,-81.661505,4725,54.2,"2016-07-18 17:08:16","2016-07-18 13:08:16","2016-07-18"
"AA2183","N752AM","US DEPARTMENT OF HOMELAND SECURITY","Department of Homeland Security","AS50","4401",41.463613,-81.676515,4700,220.6,"2016-07-18 17:09:11","2016-07-18 13:09:11","2016-07-18"
"AA2183","N752AM","US DEPARTMENT OF HOMELAND SECURITY","Department of Homeland Security","AS50","4401",41.466592,-81.700276,4300,271.1,"2016-07-18 17:10:20","2016-07-18 13:10:20","2016-07-18"
"AA2183","N752AM","US DEPARTMENT OF HOMELAND SECURITY","Department of Homeland Security","AS50","4401",41.470689,-81.717905,4725,278.1,"2016-07-18 17:11:21","2016-07-18 13:11:21","2016-07-18"
"AA2183","N752AM","US DEPARTMENT OF HOMELAND SECURITY","Department of Homeland Security","AS50","4401",41.479115,-81.724293,4575,350.2,"2016-07-18 17:12:13","2016-07-18 13:12:13","2016-07-18"
"AA2183","N752AM","US DEPARTMENT OF HOMELAND SECURITY","Department of Homeland Security","AS50","4401",41.499877,-81.697594,4725,49.9,"2016-07-18 17:13:25","2016-07-18 13:13:25","2016-07-18"
"AA2183","N752AM","US DEPARTMENT OF HOMELAND SECURITY","Department of Homeland Security","AS50","4401",41.511189,-81.672427,4700,59.5,"2016-07-18 17:14:24","2016-07-18 13:14:24","2016-07-18"
"AA2183","N752AM","US DEPARTMENT OF HOMELAND SECURITY","Department of Homeland Security","AS50","4401",41.511422,-81.647516,4700,87.6,"2016-07-18 17:15:18","2016-07-18 13:15:18","2016-07-18"
"AA2183","N752AM","US DEPARTMENT OF HOMELAND SECURITY","Department of Homeland Security","AS50","4401",41.49201,-81.645728,4600,169.3,"2016-07-18 17:16:17","2016-07-18 13:16:17","2016-07-18"
"AA2183","N752AM","US DEPARTMENT OF HOMELAND SECURITY","Department of Homeland Security","AS50","4401",41.474785,-81.653776,4600,196.7,"2016-07-18 17:17:19","2016-07-18 13:17:19","2016-07-18"
"AA2183","N752AM","US DEPARTMENT OF HOMELAND SECURITY","Department of Homeland Security","AS50","4401",41.465289,-81.666998,4575,231.1,"2016-07-18 17:18:21","2016-07-18 13:18:21","2016-07-18"
"AA2183","N752AM","US DEPARTMENT OF HOMELAND SECURITY","Department of Homeland Security","AS50","4401",41.465614,-81.679006,4600,266.9,"2016-07-18 17:19:19","2016-07-18 13:19:19","2016-07-18"
"AA2183","N752AM","US DEPARTMENT OF HOMELAND SECURITY","Department of Homeland Security","AS50","4401",41.4646,-81.687469,4700,261.4,"2016-07-18 17:20:03","2016-07-18 13:20:03","2016-07-18"
"AA2183","N752AM","US DEPARTMENT OF HOMELAND SECURITY","Department of Homeland Security","AS50","4401",41.46622,-81.70941,4700,283.1,"2016-07-18 17:21:20","2016-07-18 13:21:20","2016-07-18"
"AA2183","N752AM","US DEPARTMENT OF HOMELAND SECURITY","Department of Homeland Security","AS50","4401",41.483304,-81.709091,4400,357.9,"2016-07-18 17:22:17","2016-07-18 13:22:17","2016-07-18"
"AA2183","N752AM","US DEPARTMENT OF HOMELAND SECURITY","Department of Homeland Security","AS50","4401",41.502717,-81.703981,4100,21.6,"2016-07-18 17:23:24","2016-07-18 13:23:24","2016-07-18"
"AA2183","N752AM","US DEPARTMENT OF HOMELAND SECURITY","Department of Homeland Security","AS50","4401",41.517287,-81.666295,3675,60.3,"2016-07-18 17:24:24","2016-07-18 13:24:24","2016-07-18"
"AA2183","N752AM","US DEPARTMENT OF HOMELAND SECURITY","Department of Homeland Security","AS50","4401",41.511282,-81.655117,2700,77.2,"2016-07-18 17:25:24","2016-07-18 13:25:24","2016-07-18"
"AA2183","N752AM","US DEPARTMENT OF HOMELAND SECURITY","Department of Homeland Security","AS50","4401",41.508489,-81.68699,2700,270.9,"2016-07-18 17:26:24","2016-07-18 13:26:24","2016-07-18"
"AA2183","N752AM","US DEPARTMENT OF HOMELAND SECURITY","Department of Homeland Security","AS50","4401",41.49322,-81.704109,2700,199.7,"2016-07-18 17:27:16","2016-07-18 13:27:16","2016-07-18"
"AA2183","N752AM","US DEPARTMENT OF HOMELAND SECURITY","Department of Homeland Security","AS50","4401",41.467011,-81.664507,2600,105.3,"2016-07-18 17:28:24","2016-07-18 13:28:24","2016-07-18"
"AA2183","N752AM","US DEPARTMENT OF HOMELAND SECURITY","Department of Homeland Security","AS50","4401",41.48228,-81.647772,2475,40.9,"2016-07-18 17:29:21","2016-07-18 13:29:21","2016-07-18"
"AA2183","N752AM","US DEPARTMENT OF HOMELAND SECURITY","Department of Homeland Security","AS50","4401",41.509793,-81.661824,2575,339.4,"2016-07-18 17:30:19","2016-07-18 13:30:19","2016-07-18"
"AA2183","N752AM","US DEPARTMENT OF HOMELAND SECURITY","Department of Homeland Security","AS50","4401",41.496479,-81.680795,2675,271.5,"2016-07-18 17:31:15","2016-07-18 13:31:15","2016-07-18"
"AA2183","N752AM","US DEPARTMENT OF HOMELAND SECURITY","Department of Homeland Security","AS50","4401",41.492708,-81.683413,2725,219.3,"2016-07-18 17:32:23","2016-07-18 13:32:23","2016-07-18"
"AA2183","N752AM","US DEPARTMENT OF HOMELAND SECURITY","Department of Homeland Security","AS50","4401",41.575198,-81.642215,2400,20.3,"2016-07-18 17:34:24","2016-07-18 13:34:24","2016-07-18"
"AA2183","N752AM","US DEPARTMENT OF HOMELAND SECURITY","Department of Homeland Security","AS50","4401",41.500994,-81.687501,2775,180,"2016-07-18 17:35:23","2016-07-18 13:35:23","2016-07-18"
"AA2183","N752AM","US DEPARTMENT OF HOMELAND SECURITY","Department of Homeland Security","AS50","4401",41.471108,-81.68929,2675,161.2,"2016-07-18 17:36:22","2016-07-18 13:36:22","2016-07-18"
"AA2183","N752AM","US DEPARTMENT OF HOMELAND SECURITY","Department of Homeland Security","AS50","4401",41.482001,-81.687374,2625,9.3,"2016-07-18 17:37:21","2016-07-18 13:37:21","2016-07-18"
"AA2183","N752AM","US DEPARTMENT OF HOMELAND SECURITY","Department of Homeland Security","AS50","4401",41.497084,-81.688076,2725,1.1,"2016-07-18 17:38:24","2016-07-18 13:38:24","2016-07-18"
"AA2183","N752AM","US DEPARTMENT OF HOMELAND SECURITY","Department of Homeland Security","AS50","4401",41.492196,-81.698296,2725,294.4,"2016-07-18 17:39:16","2016-07-18 13:39:16","2016-07-18"
"AA2183","N752AM","US DEPARTMENT OF HOMELAND SECURITY","Department of Homeland Security","AS50","4401",41.490706,-81.683669,2200,96.3,"2016-07-18 17:40:14","2016-07-18 13:40:14","2016-07-18"
"AA2183","N752AM","US DEPARTMENT OF HOMELAND SECURITY","Department of Homeland Security","AS50","4401",41.47702,-81.6944,2800,235.3,"2016-07-18 17:41:24","2016-07-18 13:41:24","2016-07-18"
"AA2183","N752AM","US DEPARTMENT OF HOMELAND SECURITY","Department of Homeland Security","AS50","4401",41.476321,-81.697402,2200,234.6,"2016-07-18 17:41:44","2016-07-18 13:41:44","2016-07-18"
"AA2183","N752AM","US DEPARTMENT OF HOMELAND SECURITY","Department of Homeland Security","AS50","4401",41.489216,-81.684819,1950,40.2,"2016-07-18 17:43:08","2016-07-18 13:43:08","2016-07-18"
"AA2183","N752AM","US DEPARTMENT OF HOMELAND SECURITY","Department of Homeland Security","AS50","4401",41.492196,-81.68418,2625,3.6,"2016-07-18 17:44:16","2016-07-18 13:44:16","2016-07-18"
"AA2183","N752AM","US DEPARTMENT OF HOMELAND SECURITY","Department of Homeland Security","AS50","4401",41.492289,-81.689482,2575,284.9,"2016-07-18 17:45:22","2016-07-18 13:45:22","2016-07-18"
"AA2183","N752AM","US DEPARTMENT OF HOMELAND SECURITY","Department of Homeland Security","AS50","4401",41.497084,-81.679389,2400,79,"2016-07-18 17:46:19","2016-07-18 13:46:19","2016-07-18"
"AA2183","N752AM","US DEPARTMENT OF HOMELAND SECURITY","Department of Homeland Security","AS50","4401",41.488984,-81.681497,2600,222.9,"2016-07-18 17:47:07","2016-07-18 13:47:07","2016-07-18"
"AA2183","N752AM","US DEPARTMENT OF HOMELAND SECURITY","Department of Homeland Security","AS50","4401",41.521105,-81.684116,2625,2.4,"2016-07-18 17:48:24","2016-07-18 13:48:24","2016-07-18"
"AA2183","N752AM","US DEPARTMENT OF HOMELAND SECURITY","Department of Homeland Security","AS50","4401",41.51482,-81.684308,2625,77.5,"2016-07-18 17:49:20","2016-07-18 13:49:20","2016-07-18"
"AA2183","N752AM","US DEPARTMENT OF HOMELAND SECURITY","Department of Homeland Security","AS50","4401",41.49741,-81.682902,2675,194.6,"2016-07-18 17:50:16","2016-07-18 13:50:16","2016-07-18"
"AA2183","N752AM","US DEPARTMENT OF HOMELAND SECURITY","Department of Homeland Security","AS50","4401",41.499691,-81.691398,2600,267.6,"2016-07-18 17:51:17","2016-07-18 13:51:17","2016-07-18"
"AA2183","N752AM","US DEPARTMENT OF HOMELAND SECURITY","Department of Homeland Security","AS50","4401",41.494011,-81.69408,2200,218.3,"2016-07-18 17:51:46","2016-07-18 13:51:46","2016-07-18"
"AA2183","N752AM","US DEPARTMENT OF HOMELAND SECURITY","Department of Homeland Security","AS50","4401",41.494384,-81.684308,2300,317.7,"2016-07-18 17:53:13","2016-07-18 13:53:13","2016-07-18"
"AA2183","N752AM","US DEPARTMENT OF HOMELAND SECURITY","Department of Homeland Security","AS50","4401",41.493918,-81.689098,2525,256,"2016-07-18 17:54:12","2016-07-18 13:54:12","2016-07-18"
"AA2183","N752AM","US DEPARTMENT OF HOMELAND SECURITY","Department of Homeland Security","AS50","4401",41.497421,-81.690903,2400,315,"2016-07-18 17:54:56","2016-07-18 13:54:56","2016-07-18"
"AA2183","N752AM","US DEPARTMENT OF HOMELAND SECURITY","Department of Homeland Security","AS50","4401",41.497421,-81.690903,2200,315,"2016-07-18 17:54:56","2016-07-18 13:54:56","2016-07-18"
"AA2183","N752AM","US DEPARTMENT OF HOMELAND SECURITY","Department of Homeland Security","AS50","4401",41.495082,-81.687182,2500,203.8,"2016-07-18 17:57:25","2016-07-18 13:57:25","2016-07-18"
"AA2183","N752AM","US DEPARTMENT OF HOMELAND SECURITY","Department of Homeland Security","AS50","4401",41.497317,-81.685585,2675,193.6,"2016-07-18 17:58:20","2016-07-18 13:58:20","2016-07-18"
"AA2183","N752AM","US DEPARTMENT OF HOMELAND SECURITY","Department of Homeland Security","AS50","4401",41.490194,-81.691717,2600,217.7,"2016-07-18 17:59:18","2016-07-18 13:59:18","2016-07-18"
"AA2183","N752AM","US DEPARTMENT OF HOMELAND SECURITY","Department of Homeland Security","AS50","4401",41.496898,-81.68929,2775,341.6,"2016-07-18 18:00:21","2016-07-18 14:00:21","2016-07-18"
"A996CB","N717HP","OHIO DEPARTMENT OF PUBLIC SAFETY","Ohio Department of Public Safety","C208",,41.567797,-81.589774,2900,335.9,"2016-07-18 18:01:17","2016-07-18 14:01:17","2016-07-18"
"AA2183","N752AM","US DEPARTMENT OF HOMELAND SECURITY","Department of Homeland Security","AS50","4401",41.49848,-81.691717,2575,320.2,"2016-07-18 18:01:23","2016-07-18 14:01:23","2016-07-18"
"AA2183","N752AM","US DEPARTMENT OF HOMELAND SECURITY","Department of Homeland Security","AS50","4401",41.496711,-81.683669,2675,104.9,"2016-07-18 18:02:19","2016-07-18 14:02:19","2016-07-18"
"A996CB","N717HP","OHIO DEPARTMENT OF PUBLIC SAFETY","Ohio Department of Public Safety","C208",,41.575292,-81.622797,3725,303.8,"2016-07-18 18:02:20","2016-07-18 14:02:20","2016-07-18"
"AA2183","N752AM","US DEPARTMENT OF HOMELAND SECURITY","Department of Homeland Security","AS50","4401",41.494477,-81.674088,2200,112.4,"2016-07-18 18:03:20","2016-07-18 14:03:20","2016-07-18"
"A996CB","N717HP","OHIO DEPARTMENT OF PUBLIC SAFETY","Ohio Department of Public Safety","C208",,41.597916,-81.649688,3700,315,"2016-07-18 18:03:21","2016-07-18 14:03:21","2016-07-18"
"A996CB","N717HP","OHIO DEPARTMENT OF PUBLIC SAFETY","Ohio Department of Public Safety","C208",,41.602385,-81.654031,3300,317.8,"2016-07-18 18:03:40","2016-07-18 14:03:40","2016-07-18"
"AA2183","N752AM","US DEPARTMENT OF HOMELAND SECURITY","Department of Homeland Security","AS50","4401",41.497009,-81.688219,2600,267.3,"2016-07-18 18:04:23","2016-07-18 14:04:23","2016-07-18"
"A996CB","N717HP","OHIO DEPARTMENT OF PUBLIC SAFETY","Ohio Department of Public Safety","C208",,41.59638,-81.589583,2875,121.9,"2016-07-18 18:05:13","2016-07-18 14:05:13","2016-07-18"
"AA2183","N752AM","US DEPARTMENT OF HOMELAND SECURITY","Department of Homeland Security","AS50","4401",41.496385,-81.690823,2700,260.5,"2016-07-18 18:05:17","2016-07-18 14:05:17","2016-07-18"
"A996CB","N717HP","OHIO DEPARTMENT OF PUBLIC SAFETY","Ohio Department of Public Safety","C208",,41.542705,-81.640299,3600,212.4,"2016-07-18 18:06:21","2016-07-18 14:06:21","2016-07-18"
"AA2183","N752AM","US DEPARTMENT OF HOMELAND SECURITY","Department of Homeland Security","AS50","4401",41.490892,-81.697785,2725,222.7,"2016-07-18 18:06:21","2016-07-18 14:06:21","2016-07-18"
"A996CB","N717HP","OHIO DEPARTMENT OF PUBLIC SAFETY","Ohio Department of Public Safety","C208",,41.528181,-81.680284,3600,230.8,"2016-07-18 18:07:21","2016-07-18 14:07:21","2016-07-18"
"AA2183","N752AM","US DEPARTMENT OF HOMELAND SECURITY","Department of Homeland Security","AS50","4401",41.499598,-81.698168,2400,333.4,"2016-07-18 18:07:21","2016-07-18 14:07:21","2016-07-18"
"A996CB","N717HP","OHIO DEPARTMENT OF PUBLIC SAFETY","Ohio Department of Public Safety","C208",,41.507418,-81.707111,2800,221.3,"2016-07-18 18:08:17","2016-07-18 14:08:17","2016-07-18"
"AA2183","N752AM","US DEPARTMENT OF HOMELAND SECURITY","Department of Homeland Security","AS50","4401",41.49471,-81.677984,2700,105,"2016-07-18 18:08:19","2016-07-18 14:08:19","2016-07-18"
"A996CB","N717HP","OHIO DEPARTMENT OF PUBLIC SAFETY","Ohio Department of Public Safety","C208",,41.484189,-81.687374,2900,141.9,"2016-07-18 18:09:20","2016-07-18 14:09:20","2016-07-18"
"AA2183","N752AM","US DEPARTMENT OF HOMELAND SECURITY","Department of Homeland Security","AS50","4401",41.497317,-81.682519,2425,321.3,"2016-07-18 18:09:20","2016-07-18 14:09:20","2016-07-18"
"A996CB","N717HP","OHIO DEPARTMENT OF PUBLIC SAFETY","Ohio Department of Public Safety","C208",,41.505882,-81.66061,3750,40.1,"2016-07-18 18:10:23","2016-07-18 14:10:23","2016-07-18"
"AA2183","N752AM","US DEPARTMENT OF HOMELAND SECURITY","Department of Homeland Security","AS50","4401",41.500017,-81.683988,2725,330.3,"2016-07-18 18:10:23","2016-07-18 14:10:23","2016-07-18"
